identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
fic_1852_9031.txt-1189-25	mag_1832_564353.txt-125-27	amariac810	4.0	 	2023-12-18 21:06:14.634	chef_nn
fic_1840_7057.txt-1784-63	fic_1848_1108.txt-1284-31	amariac810	3.0	 	2023-12-18 21:07:02.443	chef_nn
fic_1840_7057.txt-1784-63	fic_1844_3928.txt-3841-15	amariac810	2.0	 	2023-12-18 21:08:01.379	chef_nn
mag_1827_553813.txt-226-40	mag_1835_554346.txt-89-53	amariac810	2.0	 	2023-12-18 21:08:39.331	chef_nn
fic_1840_7057.txt-1784-63	mag_1835_554346.txt-89-53	amariac810	2.0	 	2023-12-18 21:08:58.612	chef_nn
fic_1848_1108.txt-1284-31	mag_1835_554346.txt-89-53	amariac810	2.0	 	2023-12-18 21:09:31.441	chef_nn
fic_1840_7057.txt-1784-63	mag_1827_553813.txt-226-40	amariac810	2.0	 	2023-12-18 21:09:56.548	chef_nn
fic_1852_9031.txt-1189-25	mag_1835_554346.txt-89-53	amariac810	4.0	 	2023-12-18 21:10:07.114	chef_nn
fic_1852_9031.txt-1189-25	fic_1844_3928.txt-3841-15	amariac810	2.0	 	2023-12-18 21:10:24.098	chef_nn
fic_1844_3928.txt-3841-15	fic_1848_1108.txt-1284-31	amariac810	2.0	 	2023-12-18 21:10:32.536	chef_nn
fic_1852_9031.txt-1189-25	mag_1827_553813.txt-226-40	amariac810	2.0	 	2023-12-18 21:12:09.365	chef_nn
fic_1844_3928.txt-3841-15	mag_1835_554346.txt-89-53	amariac810	2.0	 	2023-12-18 21:12:23.896	chef_nn
fic_1852_9031.txt-1189-25	fic_1848_1108.txt-1284-31	amariac810	2.0	 	2023-12-18 21:12:26.508	chef_nn
fic_1852_9031.txt-1189-25	fic_1840_7057.txt-1784-63	amariac810	2.0	 	2023-12-18 21:12:28.528	chef_nn
fic_1844_3928.txt-3841-15	mag_1827_553813.txt-226-40	amariac810	3.0	 	2023-12-18 21:13:04.347	chef_nn
mag_1827_553813.txt-226-40	fic_1848_1108.txt-1284-31	amariac810	3.0	 	2023-12-18 21:13:22.02	chef_nn
fic_1819_8988.txt-1529-15	fic_1844_3928.txt-3841-15	amariac810	2.0	 	2023-12-18 21:09:34.284	chef_nn
fic_1852_9031.txt-1189-25	fic_1995_39408.txt-349-5	amariac810	2.0	 	2023-12-18 21:12:58.167	chef_nn
fic_1844_3928.txt-3841-15	fic_1835_7142.txt-815-43	st189492	4.0	 	2023-11-29 13:49:39.151	chef_nn
fic_1835_7142.txt-815-43	fic_1848_1108.txt-1284-31	st189492	1.0	Second sentence's chef is in a different langauge.	2023-11-29 12:21:29.885	chef_nn
fic_1852_9031.txt-1189-25	fic_1840_7057.txt-1784-63	st189492	1.0	 	2023-11-29 13:46:11.943	chef_nn
fic_1848_1108.txt-1284-31	mag_1835_554346.txt-89-53	st189492	1.0	 	2023-11-29 13:48:19.912	chef_nn
fic_1840_7057.txt-1784-63	fic_1827_7168.txt-915-10	st189492	1.0	 	2023-11-29 12:22:10.898	chef_nn
mag_1827_553813.txt-226-40	mag_1835_554346.txt-89-53	st189492	0.0	 	2023-11-29 13:44:07.801	chef_nn
mag_1836_554393.txt-176-6	mag_1835_554346.txt-89-53	st189492	4.0	 	2023-11-29 13:44:18.356	chef_nn
fic_1852_9031.txt-1189-25	mag_1834_564675.txt-91-45	st189492	4.0	 	2023-11-29 13:44:22.684	chef_nn
mag_1843_565236.txt-728-35	fic_1848_1108.txt-1284-31	st189492	3.0	 	2023-11-29 13:44:30.739	chef_nn
fic_1840_7057.txt-1784-63	fic_1848_1108.txt-1284-31	st189492	1.0	 	2023-11-29 13:44:39.526	chef_nn
fic_1844_3928.txt-3841-15	fic_1848_1108.txt-1284-31	st189492	1.0	 	2023-11-29 13:44:51.526	chef_nn
fic_1843_7026.txt-1111-34	mag_1835_554346.txt-89-53	st189492	4.0	 	2023-11-29 13:44:59.749	chef_nn
mag_1827_553813.txt-226-40	fic_1846_544.txt-2808-20	st189492	0.0	 	2023-11-29 13:45:05.013	chef_nn
nf_1844_747533.txt-1857-4	fic_1840_7057.txt-1784-63	st189492	0.0	Not enough	2023-11-29 13:45:34.917	chef_nn
