lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Tier	NN	1989	2	26120215_1989_11_30_01_264.tcf.xml-53-12	 	Die Schöne Und 7./8., 19.00: Don Juan -Gastspiel Theadas Tier; 5., 15.00 und 17.00:	57:61	0:83
Tier	NN	1958	2	26120215_1958_12_21_02_236.tcf.xml-11-33	 	Boi völligem Austausch von Herz und Lunge übernahmen diese Organe sogar dio Aufrechterhaltung des gesamten Blutkreislaufes und der Atmuns und hielten also, bei Ausschaltung des angeborenen Herzens und der eigenen Lunge des Tieres, das Leben in Gang.	223:229	0:249
Tier	NN	1855	1	burdel_trunksucht_1855-277-32	 	Alles aber, was dem Verstande, der Denkkraft untergeordnet ist, erlöscht nach und nach bei dem Säufer, seine Empfindlichkeit stumpft sich ab und bald ist er nur noch – Thier.	168:173	0:174
Tier	NN	1958	2	26120215_1958_01_17_01_211.tcf.xml-75-4	 	Kein Platz für wilde Tiere (4), Der weite Weg (3); Jahn, Lichtenberg.	21:26	0:69
Tier	NN	1865	1	brehm_thierleben02_1865-4525-3	 	So gleicht das Thier einem Balle, über dessen Oberfläche blos die übermäßig langen Beine hervorragen.	15:20	0:101
Tier	NN	1892	1	brunner_rechtsgeschichte02_1892-12129-5	 	An dem ausgelieferten oder preisgegebenen Tiere können die Verwandten des Getöteten Rache nehmen, indem sie es umbringen.	42:47	0:121
Tier	NN	1867	1	berg_ostasienzoologie02_1867-3520-68	 	Das einzige Exemplar, das ich fand, war lebend, die äusseren Weichtheile ebenfalls blassbraun, die Schale theilweise vom Mantel überdeckt, der Fuss hinten zusammengedrückt und steil endigend; ich nahm es daher sogleich für einen Helicarion, da mir seine Aehnlichkeit mit dem einen Monat früher beobachteten H. suturalis beim ersten Anblick auffiel, aber leider kam ich nicht mehr dazu, das lebende Thier genauer zu beobachten.	398:403	0:426
Tier	NN	1802	1	treviranus_biologie01_1802-1520-5	 	Zu dieser ersten Abtheilung der Thiere gehören die Säugthiere, Vögel, Amphibien und Fische.	32:38	0:91
Tier	NN	1824	1	blumenbach_anatomie_1824-1716-6	 	Nur bey den wenigsten sogenannten weissblütigen Thieren findet sich ein wahres Herz und damit zusammenhängendes Adersystem; hier in dieser Classe wohl bloss bey einigen Geschlechtern der ungeflügelten Insecten, wie die Krebse und Kiefenfüsse.	48:55	0:242
Tier	NN	1824	1	gruithuisen_mondbewohner_1824-124-2	 	Auch die Thiere bringen, wenn sie in großer Zahl immerfort denselben Weg wandeln, gewisse Straßen zu Stande, so z. B. die Ameisen, so das Hornvieh in den Wäldern, besonders in den gebirgigen; allein die Richtung derselben richtet sich genau nach der Leichtigkeit der Wanderschaft im Anfange, so daß jedes Hinderniß, das umgangen werden muß, die Richtung plötzlich abändert.	9:15	0:373
Tier	NN	1865	1	brehm_thierleben02_1865-17381-11	 	Der Reichthum ihrer Waldungen ist so groß, daß die edlen Thiere eigentlich niemals Mangel leiden, und weil sie beständig an Oertlichkeiten leben, in welchen es Nahrung in Hülle und Fülle gibt, erscheinen sie auch weder gefräßig, noch begierig.	57:63	0:243
Tier	NN	1990	2	26120215_1990_10_13_01_293.tcf.xml-8-7	 	Auf der Ruckseite stehen eine Unmenge von Tieren, die gequält werden, nur damit der Mensch besser lebe.	42:48	0:103
