lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
bag_nn	nn1	1853	1	fic_1853_9040.txt-780-108	 	always been absolute; and removing his spectacles, the good old man rubbed them carefully through the corner of his handkerchief as he said, sadly but decidedly, \" Yes, my son, you have made a wise resolve: you are almost a man now (here the youth's face colored), and it's time you were beginning to work for yourself and be a man amongst men; \" and approaching an old-fashioned walnut desk in which were kept all manner of yellow and musty receipts and letters, he unlocked it slowly, and pouring from a stout linen bag a quantity of silver, counted the dollars to the number of a hundred, and placing them in the hand of the young man, he said, \" A little present to help you on in the world; make good use of it, my boy; but above all things, continue in the honest, straight path in which you have always kept, and my word for it, prosperity will come to you, even	518:521	0:869
bag_nn	nn2	2002	2	fic_2002_31414.txt-252-7	 	They were designed exactly the same; bags with legs that started at the knees and arms that started at the elbows, ending in booties and four-fingered gloves.	37:41	0:158
bag_nn	nn2	1833	1	nf_1833_747531.txt-1508-47	 	The best time for this fishery is after a violent tempest; if the wind then changes, the amber is left upon the coast; but if this does not happen, the fishermen must boldly venture into the sea, holding long poles, with bags fastened to them, with which they sweep, as it were, the sands.	221:225	0:289
bag_nn	nn1	1855	1	fic_1855_2965.txt-1077-34	 	He ' s been popping some of the corn you gave us, \" replied Ella; \" and he won't give us a kernel of it, nor tell us where the bag is, so that we	127:130	0:145
bag_nn	nn1	2002	2	mag_2002_392308.txt-25-30	 	MITCHELL REA, 7, EDEN PRAIRIE, MN \" Don't worry if you lose your tooth at school, because you can take it home in a plastic bag and the Tooth Fairy will still come to your house. \"	124:127	0:180
bag_nn	nn1	1835	1	fic_1835_7327.txt-1292-40	 	we are told, that his wife and family occupied the room in which the debating society to which he belonged met -- they let him occupy it because he had no other -- and he had to move out bag and baggage, wife and children, every Saturday night that they might meet.	187:190	0:265
bag_nn	nn1	1979	2	fic_1979_16368.txt-854-10	 	Separated from the rest of the cleaning articles and trash bag, we SEE a bag full of Dianne's discards -- a long skirt, boots, scarf and poncho.	59:62	0:144
bag_nn	nn1	2002	2	fic_2002_28281.txt-49-57	 	As if in testimony to the peacefulness and regularity of small-town life, a red van with the words la riviere herald on its side panels drifts slowly down Third Street, pausing at nearly all of the mailbox stands for its driver to insert copies of the day's newspaper, wrapped in a blue plastic bag, into gray metal cylinders bearing the same words.	295:298	0:349
bag_nn	nn1	1963	2	fic_1963_24513.txt-180-9	 	MEDIUM SHOT - GRANT AND MASSEUSE She sets a bag down then turns away and unbuttons and removes her shirt, revealing large breasts in a bra.	44:47	0:139
bag_nn	nn1	1855	1	mag_1855_505250.txt-366-17	 	The dog perceived this error, and, wishing to rectify it, ran to fetch the bag; but it was too heavy for him to drag along.	75:78	0:123
bag_nn	nn1	1851	1	fic_1851_688.txt-829-16	 	Excuse me, sir, but I am very much interested by the name on your bag.	66:69	0:70
bag_nn	nn2	1856	1	fic_1856_3677.txt-3324-7	 	Being industrious, she made him beautiful bags from the bark of trees, and dressed the skins of the animals he killed in the most skilful manner.	42:46	0:145
bag_nn	nn1	1973	2	fic_1973_10566.txt-359-7	 	Maeve nodded down at the small straw bag with the bone plaque on its lid, scratched with a picture of a whale.	37:40	0:110
bag_nn	nn2	1845	1	fic_1845_7183.txt-1799-5	 	Baskets were filled, and bags were brought from the wagons.	25:29	0:59
bag_nn	nn2	1998	2	fic_1998_43332.txt-33-37	 	He took it back to his bachelor pad bungalow off the Strip, put it on a copy of The Hollywood Reporter on a table between an empty tequila bottle and a detritus of grease-sheened Jack-in-the-Box fries bags.	201:205	0:206
