lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
tip_vb	vvd	1852	1	fic_1852_2751.txt-85-29	 	He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water.	131:137	0:162
tip_vb	vvn	1992	2	mag_1992_396452.txt-93-6	 	A hen's breast feathers are tipped with brown.	28:34	0:46
tip_vb	vvd_vvn	1843	1	fic_1843_7039.txt-2779-6	 	The Cupid of the ancient Hindoos tipped his arrows with flowers, and orange buds are the bridal crown with us, a nation of yesterday.	33:39	0:133
tip_vb	vvz_nn2	1998	2	mag_1998_401608.txt-13-26	 	If it's cramping your taskbar, check out alternatives for getting to the desktop (see \" Better Ways to Your Desktop, \" Windows Tips, June, page 285).	127:131	0:149
tip_vb	vvn_vvd	1851	1	nf_1851_747930.txt-2962-24	 	This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil.	113:119	0:218
tip_vb	vvn_vvd	1835	1	fic_1835_7133.txt-1239-22	 	The mourners formed a lane from the altar to the door, each holding a long, unlighted, wax taper, tipped at the larger end with red, and ornamented with fanciful paper cuttings.	98:104	0:177
tip_vb	vvd	1857	1	fic_1857_3100.txt-445-1	 	Charley tipped a sly wink at him, unperceived by Arthur, and answered: \" We're only going to Carrolton, to stroll through the gardens; that's all. \"	8:14	0:148
tip_vb	vv0	2006	2	fic_2006_28613.txt-8-5	 	Spread like fingers, primaries tip the bird into the wind's plane.	31:34	0:66
tip_vb	vvd	1845	1	fic_1845_7183.txt-3218-5	 	And as she spoke she tipped one of the minims off a chair, offering the vacated seat to the gentleman, who, not noticing that it was a nursing-chair, some three or four inches lower than usual, plumped into it after a peculiar fashion, a specimen of bathos far less amusing to the young officer than to the infant Larkinses, who burst into a very natural laugh. \"	21:27	0:363
tip_vb	vvi	2002	2	news_2002_603894.txt-9-21	 	Some violent swerves back and forth on rain-slick asphalt failed to get the XC 90 sideways, or allow it to tip, so the system seems to work as advertised.	107:110	0:154
tip_vb	vv0_nn1	2000	2	mag_2000_412569.txt-3-14	 	Included are all the standards (speed, average speed, maximum speed, tip distance, odometer, auto stop/start timer, average speed indicator and clock).	69:72	0:151
tip_vb	vvz	1850	1	fic_1850_7222.txt-216-2	 	He boldly tips the wink to the bar-maid, at such genteel places as the Madison House -- sips, and pulls up his shirt collars with a jaunty air, and sometimes will sit down to a quiet rubber of whist, in the back parlor.	10:14	0:219
tip_vb	vvg	1987	2	fic_1987_780089.txt-639-23	 	THE JEEP slewed around in a tight circle, so quickly that only the ballast of several enthusiastically inebriated colonials kept it from tipping over on two wheels.	137:144	0:164
tip_vb	vvn_vvd	1846	1	fic_1846_7121.txt-955-17	 	The young mountaineer now eager to redeem the time, unslung from his belt a horn, tipped with an agate from the brook, and sounding loud and long for a minute, restored it to its place, and followed his dog with athletic bounds, not even turning his eyes again in the direction of the Moorish cot beneath the tower.	82:88	0:315
tip_vb	vvz	1990	2	mag_1990_420199.txt-101-5	 	But the tight-lipped loner never tips his hand about his motives -- because he isn't sure what they are.	33:37	0:104
tip_vb	vvn_vvd	1853	1	fic_1853_3465.txt-250-43	 	Among the \" unrecognized dead \" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings.	195:201	0:250
tip_vb	vv0	2006	2	nf_2006_775490.txt-123-12	 	No, if you take a man in a loose parka and tip him sideways with a shovel in his hand, the shape that remains is strange but familiar: a human form, hooded and cloaked, and in his merciless grip the tool that spares no one, the scythe.	43:46	0:235
tip_vb	vvz	2007	2	fic_2007_52315.txt-162-1	 	He tips the chainsaw as a gesture of farewell.	3:7	0:46
tip_vb	vvn_vvd	1850	1	fic_1850_4498.txt-189-53	 	It was pleasant, in the summer forenoons, -- when the fervent heat, that almost liquefied the rest of the human family, merely communicated a genial warmth to their half-torpid systems, -- it was pleasant to hear them chatting in the back entry, a row of them all tipped against the wall, as usual; while the frozen witticisms of past generations were thawed out, and came bubbling with laughter from their lips.	264:270	0:412
tip_vb	vvn_vvd	1980	2	fic_1980_10663.txt-2337-9	 	And in fact, in that position, shafts tipped in air, he somewhat resembled an unharnessed cart or	38:44	0:97
tip_vb	vvz_nn2	2002	2	mag_2002_385274.txt-105-7	 	Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread.	53:57	0:108
tip_vb	vvn_vvd	1838	1	fic_1838_7145.txt-1698-40	 	This said, Cook, the attorney of the commonwealth, who sat close to the person of the prisoner, rose to address the court; but the king, having in his hand a staff of ebony, tipped with a little head of silver, laid it upon his shoulder, and, in the deep tones of authority, commanded him to \" Hold! \"	174:180	0:301
tip_vb	vvn_vvd	1854	1	nf_1854_755030.txt-2999-17	 	The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward.	100:106	0:199
tip_vb	vvd	1972	2	fic_1972_780105.txt-2753-1	 	He tipped her head back, forcing the potion down. \"	3:9	0:51
