lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
bar_nn	nn1	1837	1	nf_1837_747882.txt-1668-34	 	In this case a link of the same form had been before in use, and it had been strengthened by a bar across it, but a change of the form of this bar, and the manner of attaching it to the link, was considered, and as it should seem with very good reason, by Chief Justice Abbott and Mr. Justice Bayley, to be a good founda- Bruoton?	143:146	0:330
bar_nn	nn1	1982	2	news_1982_668343.txt-120-14	 	One scary thing happened in Oakland this week when a foul tip smashed the bar on umpire Larry Barnett ' s face mask, sending him to the hospital.	74:77	0:145
bar_nn	nn1	1853	1	mag_1853_590222.txt-112-20	 	, the United States, through the efforts of the Britisb press, have been placed as criminals before the bar of ' the Christian world, and almost ostracized from all community with civilized nations.	104:107	0:198
bar_nn	nn1	2009	2	mag_2009_406395.txt-29-42	 	Rather than insisting on a packed lunch, find out what he and his friends like to do, and work with that: He might like to buy a cheeseburger and a milk in the cafeteria, and bring a granola bar and an apple from home.	191:194	0:218
bar_nn	nn1	1856	1	fic_1856_1562.txt-1235-42	 	Her voluminous discourse involved her opinions of her neighbors, friends, and relatives; and, one day, a few weeks after, I was suddenly surprised by a visit from a gentleman -- one of the members of the bar -- who placed a letter in my hands from Mr. Perkins.	204:207	0:260
bar_nn	nn1	1821	1	mag_1821_553342.txt-352-17	 	A community provided with ample resources against an endless increase of members, and enjoying a free bar, a free senate, and a free press, if true to herself, must do great things.	102:105	0:181
bar_nn	nn1_vv0@	1979	2	news_1979_734356.txt-17-9	 	By voting Sept. 5 to help boat people and bar even indirect aid to Vietnam, Cambodia and Laos, we are only perpetuating the tragedy.	42:45	0:132
bar_nn	nn1_vv0@	1969	2	nf_1969_774314.txt-1305-14	 	They may be made of % - inch or 1/2 - inch rod or bar from 12- to 18-inches long, depending on use and need.	50:53	0:108
bar_nn	nn1	1856	1	fic_1856_2470.txt-4333-27	 	After alluding to the gratitude his hearers ought to feel at not being thus hurried, like poor Sill, without time for preparation, before the bar of Judgment, who, however, he hoped	142:145	0:181
bar_nn	nn1	1991	2	fic_1991_53377.txt-41-16	 	he uncupped his nose and slid down off his stool and made his way along the bar toward the girl.	76:79	0:96
bar_nn	nn2	1844	1	nf_1844_747607.txt-3721-35	 	This the ancient Hebrew writers describe as in the central parts of the earth; a vast repository, surrounded by an impassable wall, and fortified with huge gates of brass, and massive bars of iron, which our Saviour by his * Those who wish to see this subject fully and learnedly discussed, I beg leave to refer to Dr. Horsely's Critical Notes on Ilosea, page 257, &c.,; pages 200, 201; and page 46, note 7i; and also his sermon on Christ's Descent into Hell.	184:188	0:459
bar_nn	nn1	1825	1	mag_1825_553676.txt-2-14	 	Edited by THOMAS SERGEANT and JOHN C. LOWBER, Esqrs, of the Philadelphia Bar.	73:76	0:77
bar_nn	nn1	1827	1	mag_1827_553787.txt-80-1	 	the bar, with unwearied assiduity, till the growing differences of this country with Great Britain, on the subjec.t of neutral trade, brought him again on the theatre of diplomacy.	4:7	0:180
bar_nn	nn1	1840	1	mag_1840_586555.txt-209-16	 	Such, we may safely venture to say, is now the settled judgment of the bar and the country.	71:74	0:91
