lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
überspannen	VVPP	1977	2	2532889X_1977-05-21_01_402.tcf.xml-13-2	 	Gleich daneben überspannt — 42 m über dem Fluß — nun der neue Viadukt aus Vitkovice das Tal.	15:25	0:92
überspannen	VVPP	1873	1	dohm_jesuitismus_1873-208-25	 	Nichts anders, als eine Gehirnfunktion, oder vielmehr eine Windstille im Oberstübchen, vermöge deren ihnen Alles, was der gewohnten Denkweise widerspricht, überspannt und affektirt erscheint; der gesunde Menschenverstand sagt ihnen, daß Dasjenige wahr sein muß, was stets für wahr gehalten worden ist.	156:166	0:301
überspannen	VVPP	1965	2	2532889X_1965-12-05_01_014.tcf.xml-3-10	 	9 Lohn-und Gehaltsforderungen * der Gewerkschaften waren 1965 nicht überspannt.	68:78	0:79
überspannen	VVFIN	1983	2	2532889X_1983-06-29_01_081.tcf.xml-6-20	 	Ein 30 Meter langer Teil der Brücke, die den Mianus-Fluß bei Greenwidi zwischen den US-Bundesstaaten New York und Connecticut überspannte, ist zusammengebrochen.	126:137	0:161
überspannen	VVINF	1964	2	2532889X_1964-12-17_01_185.tcf.xml-6-16	 	Die neue Brücke wird den Teltowkanal mit einer Stützweite von 36 Metern und 40 Meter breit überspannen.	91:102	0:103
überspannen	VVINF	1962	2	2532889X_1962-02-12_01_022.tcf.xml-9-16	 	Ein imposantes Brückenbauwerk wird in einigen Jahren die Warnow vom Theaterplatz her zum Rostocker Stadtteil Gehlsdorf überspannen.	119:130	0:131
überspannen	VVFIN	1964	2	26120215_1964_10_18_01_411.tcf.xml-165-3	 	Eine moderne Eisenbetonbrücke überspannt den „dummen Fluß\", wie er, wegen des ständigen Wechsels seines Flußbettes im Volksmund genannt wird.	30:40	0:141
überspannen	VVFIN	1812	1	niebuhr_roemische02_1812-2599-6	 	Aber zusammengefugte, mit einer Rindshaut überspannte, Latten waren ein unzureichender Schirm gegen Schwerdter, obgleich genügend den Stoß einer Lanze abzuwenden: daher ward wenigstens der Rand mit einer eisernen Platte gedeckt.	42:53	0:228
überspannen	VVINF	1852	1	vischer_aesthetik030201_1852-1344-18	 	Nimmt man aber die Zwischenstütze hinzu und organisirt mehrere Gewölbe nebeneinander, so vermag man jeden Raum zu überspannen, ohne doch die Bögen in’s Uebergroße zu steigern; ein neues Gliederungsgesetz, eine Quelle von Schönheiten in allen Momenten der Composition ist gewonnen; die Freiheit in der Ueberspannung beliebig großer Räume ist zugleich Freiheit in der Form des Grundplans; Rundbau, Viereck, Verbindung von Vierecken zur Gestalt des Kreuzes, Verbindung von Rund-und Viereck-Bau: jedes Schema kann durch dieses Mittel überdeckt werden und die technische Möglichkeit wird eben zum Motive reicher neuer Schönheits-Entwicklung.	114:125	0:636
überspannen	VVFIN	1883	1	dilthey_geisteswissenschaften_1883-2172-1	 	Parmenides überspannt die Tragweite des als Grundsatz des Naturerkennens gültigen ex nihilo nihil fit und konstruirt ein ewiges, kontinuirlich im Raume sich erstreckendes, jede Veränderung und Bewegung ausschließendes Sein, in welches ihm alle Vollkommenheit der göttlichen Weltordnung aufgeht.	11:21	0:294
überspannen	VVPP	1966	2	26120215_1966_10_05_01_220.tcf.xml-3-20	 	Renate Kubick, Leiterin des Heimes, ihre Mitarbeiterinnen, Eltern und Kinder hatten mehrere Verkaufsstände, von gestreiften Markisen überspannt, aufgebaut.	133:143	0:155
überspannen	VVFIN	1990	2	26120215_1990_12_04_01_312.tcf.xml-36-5	 	Auf steinernen Pfeilern ruhend, überspannt sie eine künstliche, romantische Schlucht.	32:42	0:85
überspannen	VVFIN	1852	1	vischer_aesthetik030201_1852-574-37	 	Daher fordert der §. als höhere Form den mit der geraden Linie, die nun die Gegensätze des erfüllten Lebens andeutet, zusammengestellten Kreis-und Kugel-Ausschnitt: dieser erscheint dann als die Einheit, welche Gegensätze überspannt, zusammenfaßt, auflöst.	222:232	0:256
überspannen	VVFIN	1834	1	kerner_besessene_1834-2190-7	 	Wenn wir nun bey gutartigen, nie überspannten, vielmehr sehr einfachen und christlichen Personen auf einmal Hohn und Spott gegen die Menschen, und die ärgsten Lästerungen gegen Gott, Christum und die Religion ausstoßen sehen, sie mit einer rauhen Baßstimme reden hören, wenn sich vor Augenzeugen Dinge ereignen, die nur von fremder, unbekannter Hand kommen konnten, wenn vorher verkündete Thatsachen eintreffen und die Geschichte sich in solche Scenen verwickelt, welche die Erfindungsgabe und die Diction dieser Personen weit übersteigen, so werden wir wohl genöthigt seyn, einen andern Erklärungsgrund aufzusuchen.	33:45	0:616
überspannen	VVFIN	1884	1	ledebur_eisenhuettenkunde_1884-1818-38	 	Um einen grösseren Fassungsraum bei geringerer Schütthöhe (die für dicht liegende Steinkohlen unerlässlich ist) zu erlangen, giebt man der Rückwand eine Neigung nach aussen, so dass der Generator sich nach oben erweitert, und überspannt denselben durch ein Gewölbe, in welchem die Füllöffnung sich befindet (vergl. unten die Abbildungen Fig. 26 und 28, Oefen mit Steinkohlengasgeneratoren darstellend).	226:236	0:402
